Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
Female,No,0,Graduate,Yes,16105,504,40,360,1.0,Urban,Y
Female,No,0,Graduate,No,4112,1086,265,360,1.0,Semiurban,Y
Female,No,2,Graduate,No,12777,0,57,360,1.0,Rural,Y
Male,Yes,0,Graduate,Yes,20979,2334,193,360,1.0,Urban,Y
Male,No,1,Graduate,No,4552,2273,77,120,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3369,0,366,360,0.0,Urban,N
Male,Yes,0,Not Graduate,No,1953,0,125,360,1.0,Semiurban,Y
Male,Yes,3+,Not Graduate,No,3958,1534,111,360,1.0,Urban,Y
Female,Yes,1,Graduate,Yes,5204,0,203,360,0.0,Urban,N
Male,Yes,3+,Graduate,No,20366,2198,81,480,1.0,Urban,Y
Male,Yes,3+,Graduate,Yes,1985,1693,209,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,5124,0,111,360,0.0,Rural,Y
Male,Yes,0,Graduate,No,1380,1985,103,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,3645,2211,140,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,6111,0,77,180,0.0,Rural,Y
Female,Yes,1,Not Graduate,No,7036,631,132,180,1.0,Urban,Y
Male,No,2,Graduate,No,7422,2109,181,360,1.0,Rural,Y
Female,No,2,Graduate,Yes,6491,0,37,120,1.0,Semiurban,Y
Female,No,0,Graduate,No,7378,0,285,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,5074,798,242,360,1.0,Rural,Y
Female,No,2,Not Graduate,No,2360,4083,48,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,1344,1293,44,480,1.0,Urban,Y
Female,Yes,0,Graduate,No,3352,0,245,480,1.0,Urban,Y
Male,Yes,0,Graduate,No,4472,1250,234,480,0.0,Rural,N
Female,No,0,Graduate,No,11822,0,215,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,No,4580,1076,63,360,1.0,Rural,Y
Female,Yes,3+,Graduate,No,4282,1104,444,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,6437,377,94,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,4068,0,171,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,8667,2618,172,480,0.0,Rural,N
Male,Yes,1,Graduate,No,19644,0,385,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,22777,0,159,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,5260,843,190,480,1.0,Rural,Y
Male,No,0,Not Graduate,No,6221,4749,141,480,1.0,Rural,Y
Female,Yes,0,Graduate,No,14841,4879,72,360,1.0,Urban,Y
Male,No,1,Graduate,No,4425,822,36,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,Yes,7906,3078,151,360,1.0,Urban,Y
Male,No,3+,Graduate,No,2220,4337,63,360,1.0,Rural,Y
Female,Yes,1,Graduate,No,3953,1129,183,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,11039,0,162,180,1.0,Rural,Y
Male,Yes,2,Graduate,No,2972,3084,159,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,4493,399,78,360,1.0,Urban,Y
Female,Yes,1,Graduate,No,1632,608,276,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,20011,671,197,180,1.0,Rural,Y
Male,Yes,1,Graduate,No,11897,0,73,180,1.0,Rural,Y
Male,No,2,Not Graduate,No,5606,0,513,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,7011,247,130,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,6484,0,66,360,1.0,Urban,Y
Male,No,0,Graduate,No,12952,4071,94,360,1.0,Rural,Y
Male,No,1,Graduate,No,3418,0,60,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,8205,926,335,360,1.0,Semiurban,Y
Female,No,3+,Graduate,No,10448,0,283,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,11507,1811,231,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,Yes,1010,0,206,360,1.0,Rural,Y
Male,No,1,Graduate,No,3230,130,313,480,1.0,Rural,Y
Male,Yes,0,Graduate,No,2408,0,128,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5457,3170,191,360,0.0,Semiurban,Y
Male,Yes,0,Graduate,No,1198,1901,91,480,1.0,Rural,Y
Male,No,1,Graduate,No,1173,3835,135,360,1.0,Urban,Y
Male,No,3+,Not Graduate,No,22450,2349,194,360,0.0,Rural,N
Male,Yes,3+,Not Graduate,No,7573,1580,23,360,1.0,Urban,Y
Male,No,0,Graduate,No,5349,1336,102,360,1.0,Rural,Y
Female,No,1,Graduate,No,6339,18491,163,360,0.0,Semiurban,N
Male,Yes,3+,Graduate,No,5444,8391,141,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,9878,0,113,360,1.0,Semiurban,Y
Female,No,2,Graduate,No,3156,1955,211,480,1.0,Urban,Y
Male,No,0,Not Graduate,Yes,5600,3096,97,300,1.0,Urban,Y
Male,No,0,Not Graduate,No,5762,4133,71,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,2361,2748,301,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,12014,0,277,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,3597,10769,103,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,10018,2312,142,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,5326,13547,246,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,15421,2180,152,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,2370,0,204,360,1.0,Urban,Y
Male,No,1,Graduate,No,2300,7216,197,180,1.0,Urban,Y
Male,Yes,1,Graduate,No,2607,2443,122,180,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,5395,0,202,240,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,14458,544,83,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,14990,3498,188,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,975,0,141,120,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,5853,0,119,300,1.0,Semiurban,Y
Male,No,0,Graduate,Yes,518,1107,70,300,1.0,Urban,Y
Male,Yes,2,Graduate,No,8574,0,160,360,0.0,Rural,Y
Male,Yes,0,Graduate,No,10750,389,151,240,1.0,Rural,Y
Male,No,0,Graduate,No,4778,1464,89,300,1.0,Urban,Y
Male,Yes,1,Graduate,No,5212,4818,56,480,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,5174,520,55,360,1.0,Urban,Y
Female,Yes,2,Not Graduate,No,2838,2149,127,360,1.0,Rural,Y
Male,No,1,Graduate,No,6648,961,178,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,4179,1207,450,360,1.0,Urban,Y
Male,Yes,2,Not Graduate,No,9425,9463,144,360,1.0,Rural,Y
Male,No,0,Graduate,Yes,4538,347,55,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,2689,3887,131,360,0.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,1677,1121,314,360,1.0,Rural,Y
Female,Yes,0,Not Graduate,No,1332,1066,98,300,1.0,Semiurban,Y
Male,No,3+,Not Graduate,No,12317,594,290,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,3567,0,164,180,1.0,Semiurban,Y
Male,No,0,Graduate,No,6229,1493,218,360,0.0,Rural,N
Male,No,0,Not Graduate,No,17124,0,452,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,3314,0,49,360,1.0,Rural,Y
Female,No,0,Not Graduate,Yes,3167,1524,254,360,1.0,Semiurban,N
Male,Yes,0,Graduate,No,4480,244,140,360,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,Yes,5017,1106,83,360,1.0,Urban,Y
Male,Yes,3+,Graduate,No,18421,4426,139,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,14706,400,409,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,7590,607,330,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,13556,1179,44,360,1.0,Rural,Y
Female,Yes,1,Graduate,Yes,4338,0,93,300,0.0,Semiurban,N
Female,No,2,Graduate,No,6059,1758,261,360,1.0,Rural,Y
Male,Yes,2,Not Graduate,No,3979,606,146,360,1.0,Rural,Y
Male,No,3+,Graduate,Yes,1991,1226,146,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,11415,1723,57,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,7130,3459,94,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,4977,6277,65,120,1.0,Rural,Y
Male,Yes,1,Graduate,No,4906,1391,55,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1712,0,69,120,1.0,Semiurban,Y
Male,No,0,Not Graduate,No,2479,1504,85,360,1.0,Rural,Y
Male,No,1,Graduate,No,6218,4141,94,120,1.0,Semiurban,Y
Female,No,0,Graduate,No,3393,12475,89,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,4220,2078,273,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,4567,457,86,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,3048,1980,349,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,2496,0,111,360,1.0,Rural,Y
Female,No,0,Not Graduate,No,1589,1374,193,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,4435,13160,196,360,1.0,Rural,Y
Female,Yes,0,Graduate,No,7578,532,86,120,1.0,Rural,Y
Female,Yes,3+,Graduate,Yes,1555,0,121,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,4832,751,109,360,1.0,Rural,Y
Female,No,0,Graduate,No,5983,0,185,360,1.0,Rural,Y
Male,Yes,1,Not Graduate,No,2458,3807,137,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,13299,2485,94,360,0.0,Semiurban,Y
Female,Yes,2,Graduate,Yes,3751,0,159,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,4578,0,181,360,1.0,Semiurban,Y
Female,Yes,1,Graduate,No,4390,2480,450,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,1422,9973,154,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,9957,734,149,360,1.0,Rural,Y
Female,No,1,Graduate,No,2517,12230,191,120,0.0,Urban,N
Female,No,3+,Graduate,No,4164,5999,83,360,1.0,Semiurban,Y
Male,No,3+,Graduate,No,7467,7110,52,360,1.0,Rural,Y
Male,No,1,Graduate,No,13665,2461,123,180,1.0,Semiurban,Y
Male,No,0,Not Graduate,No,2307,5832,282,360,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,3595,0,311,360,1.0,Rural,Y
Male,No,2,Graduate,No,12935,0,48,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,6799,0,221,360,1.0,Urban,Y
Male,Yes,3+,Not Graduate,No,7862,2430,40,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,2354,1558,195,180,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,3768,0,188,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,4369,1169,52,360,1.0,Semiurban,Y
Female,No,0,Graduate,Yes,2695,558,270,360,1.0,Semiurban,Y
Male,Yes,1,Graduate,No,1522,0,422,300,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3438,0,142,300,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,12682,964,161,300,0.0,Semiurban,N
Female,Yes,0,Graduate,No,5122,0,360,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,12861,0,75,240,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,5570,0,76,360,0.0,Urban,N
Male,Yes,3+,Not Graduate,No,2877,16353,89,300,1.0,Rural,Y
Male,Yes,3+,Not Graduate,No,12020,0,151,360,1.0,Semiurban,Y
Female,No,0,Not Graduate,Yes,5702,0,151,240,1.0,Semiurban,Y
Female,No,2,Graduate,Yes,9636,744,106,120,0.0,Urban,N
Male,Yes,0,Not Graduate,No,2326,0,123,360,1.0,Urban,Y
Male,Yes,0,Graduate,Yes,10169,230,107,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,10386,0,110,360,1.0,Semiurban,Y
Female,No,3+,Graduate,Yes,6019,0,93,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,2793,1995,94,120,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,4759,0,44,120,1.0,Rural,Y
Male,No,0,Graduate,Yes,7539,0,129,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,5791,4619,45,360,1.0,Urban,Y
Female,Yes,1,Graduate,No,7485,0,232,240,1.0,Rural,Y
Male,Yes,1,Graduate,Yes,9982,1566,106,480,1.0,Semiurban,Y
Female,No,0,Graduate,No,3121,0,138,360,1.0,Urban,Y
Male,No,2,Graduate,No,2189,0,118,360,0.0,Urban,N
Male,No,0,Not Graduate,No,4787,0,128,360,0.0,Urban,N
Male,Yes,3+,Graduate,Yes,3901,981,316,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,8519,9129,65,360,1.0,Rural,Y
Male,No,0,Graduate,No,2316,5124,56,360,1.0,Semiurban,Y
Female,No,2,Graduate,Yes,10039,7875,159,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,12676,1909,110,180,1.0,Urban,Y
Male,No,0,Graduate,No,4915,515,184,360,0.0,Urban,N
Male,Yes,0,Graduate,No,5128,2865,228,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,2871,331,76,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,3361,1291,213,480,1.0,Urban,Y
Male,Yes,0,Graduate,No,3692,2188,80,240,0.0,Rural,Y
Female,No,1,Graduate,No,13494,19481,155,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,4673,0,70,360,1.0,Rural,Y
Male,Yes,2,Graduate,No,1947,2078,160,360,1.0,Urban,Y
Female,No,3+,Not Graduate,No,5876,1697,146,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,8763,0,76,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,4828,1970,65,360,0.0,Semiurban,Y
Male,Yes,1,Graduate,No,13745,2003,232,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,8469,686,113,180,0.0,Rural,Y
Female,Yes,0,Graduate,No,2358,0,272,360,1.0,Rural,Y
Male,No,0,Not Graduate,No,3340,0,107,480,1.0,Urban,Y
Male,No,0,Not Graduate,No,5758,0,324,360,1.0,Rural,Y
Male,Yes,1,Not Graduate,No,1530,0,84,180,1.0,Semiurban,Y
Male,Yes,3+,Not Graduate,No,6219,632,359,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,1432,2414,164,360,1.0,Semiurban,Y
Female,No,3+,Graduate,No,10060,3099,188,360,0.0,Urban,N
Male,Yes,0,Graduate,No,9275,0,81,360,1.0,Urban,Y
Male,Yes,3+,Not Graduate,No,6997,0,229,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,3062,3277,234,360,0.0,Semiurban,N
Female,Yes,0,Graduate,Yes,5536,1494,122,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,3431,550,41,480,1.0,Urban,Y
Male,Yes,0,Not Graduate,Yes,2388,5096,76,480,1.0,Semiurban,Y
Female,No,3+,Graduate,Yes,3877,2574,76,360,1.0,Urban,Y
Female,No,3+,Graduate,No,8012,0,194,240,1.0,Semiurban,Y
Female,No,2,Not Graduate,No,5067,375,112,360,0.0,Urban,N
Female,Yes,1,Graduate,No,13568,0,113,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,8400,13610,105,360,1.0,Urban,Y
Female,Yes,1,Graduate,Yes,7793,400,358,480,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1593,1406,152,360,1.0,Rural,Y
Female,No,2,Not Graduate,No,4025,0,167,360,1.0,Semiurban,Y
Female,Yes,2,Graduate,Yes,2333,2491,102,120,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,4323,0,145,360,1.0,Urban,Y
Female,No,0,Graduate,No,3025,0,82,360,1.0,Semiurban,Y
Male,No,2,Graduate,No,3773,334,182,360,1.0,Rural,Y
Male,Yes,3+,Graduate,No,10330,1993,74,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,6854,941,231,300,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,9946,760,95,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,1602,0,262,360,0.0,Urban,N
Male,Yes,0,Graduate,Yes,5118,0,466,180,1.0,Rural,Y
Male,Yes,1,Graduate,No,9669,0,148,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,14106,3001,326,360,1.0,Urban,Y
Female,Yes,3+,Graduate,No,1662,6437,232,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,3842,540,62,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,10137,4532,158,360,1.0,Semiurban,Y
Female,Yes,1,Not Graduate,Yes,4295,1838,200,360,1.0,Semiurban,Y
Female,No,2,Graduate,No,2598,1238,212,300,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,1660,0,165,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,2529,3316,163,300,0.0,Urban,N
Male,Yes,0,Graduate,No,1506,718,148,300,0.0,Rural,Y
Male,No,1,Graduate,No,5120,3034,160,360,1.0,Urban,Y
Male,Yes,3+,Graduate,Yes,9204,0,71,180,1.0,Urban,Y
Female,No,1,Graduate,No,2033,0,128,240,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,5886,7269,62,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,8881,0,110,240,1.0,Rural,Y
Female,Yes,0,Graduate,No,4905,3876,104,240,1.0,Semiurban,Y
Male,No,2,Graduate,Yes,1591,0,100,480,1.0,Urban,Y
Male,No,0,Graduate,No,6440,1431,78,360,0.0,Rural,N
Male,Yes,0,Not Graduate,No,4730,10314,174,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,4404,984,122,360,1.0,Rural,Y
Female,Yes,1,Graduate,No,3351,5493,115,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,5222,4992,63,360,1.0,Semiurban,Y
Male,Yes,2,Graduate,No,7022,5296,124,360,0.0,Semiurban,Y
Male,No,0,Graduate,Yes,26198,509,295,360,1.0,Rural,Y
Female,No,0,Graduate,No,5316,0,297,360,1.0,Semiurban,Y
Male,Yes,1,Not Graduate,No,14154,0,185,480,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,6313,0,124,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,4584,0,207,180,0.0,Urban,N
Male,No,0,Graduate,Yes,5453,2611,99,360,0.0,Semiurban,N
Male,Yes,3+,Graduate,Yes,2089,2267,124,120,1.0,Urban,Y
Male,Yes,2,Not Graduate,Yes,6088,247,95,360,1.0,Urban,Y
Female,Yes,0,Not Graduate,Yes,1218,0,255,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,2686,289,236,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,5307,874,145,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,11336,3131,419,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,13378,2198,190,360,1.0,Urban,Y
Female,Yes,2,Graduate,No,4164,2141,183,180,1.0,Urban,Y
Male,Yes,2,Not Graduate,No,5480,639,172,360,1.0,Semiurban,Y
Female,Yes,2,Graduate,No,9789,5543,69,360,1.0,Urban,Y
Male,No,1,Graduate,No,1937,1774,86,180,1.0,Rural,Y
Male,No,0,Not Graduate,No,6524,1870,143,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,2753,0,144,360,1.0,Urban,Y
Male,Yes,3+,Not Graduate,No,4357,670,211,360,1.0,Rural,Y
Female,No,1,Graduate,No,3564,2272,99,360,1.0,Semiurban,Y
Female,Yes,0,Not Graduate,No,6665,0,154,360,0.0,Urban,N
Male,Yes,3+,Graduate,Yes,7224,0,156,480,1.0,Rural,Y
Male,Yes,3+,Graduate,No,9170,3471,160,480,1.0,Urban,Y
Female,Yes,3+,Graduate,No,6271,2913,149,360,1.0,Rural,Y
Female,Yes,3+,Graduate,No,5542,1634,63,360,1.0,Urban,Y
Male,No,3+,Graduate,No,17994,0,38,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,1690,3051,84,180,1.0,Urban,Y
Male,Yes,2,Not Graduate,No,16105,0,107,360,1.0,Rural,Y
Female,No,2,Graduate,No,4012,1925,73,360,0.0,Semiurban,Y
Male,Yes,0,Graduate,No,7329,5542,143,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,3912,3493,285,360,1.0,Rural,Y
Male,Yes,3+,Graduate,Yes,3005,0,229,120,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,6899,0,196,360,1.0,Rural,Y
Male,Yes,3+,Not Graduate,No,10193,0,268,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,6843,1412,85,300,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,3362,0,112,360,1.0,Semiurban,Y
Male,No,1,Graduate,No,61570,5649,214,360,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,11373,1796,111,360,0.0,Semiurban,N
Male,Yes,2,Graduate,No,9445,1876,115,480,1.0,Urban,Y
Male,Yes,1,Graduate,No,3838,0,453,360,1.0,Urban,Y
Male,Yes,0,Graduate,Yes,3172,0,157,360,1.0,Rural,Y
Male,Yes,0,Graduate,No,4040,3250,427,360,1.0,Rural,Y
Female,No,0,Graduate,No,10477,1014,49,120,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,2456,719,101,360,0.0,Urban,Y
Male,Yes,2,Graduate,No,2326,0,189,360,1.0,Urban,Y
Female,No,0,Graduate,Yes,7170,1647,156,360,0.0,Semiurban,N
Male,Yes,0,Not Graduate,No,6145,912,43,360,1.0,Urban,Y
Male,Yes,1,Graduate,No,2866,3665,129,360,0.0,Semiurban,Y
Male,No,0,Graduate,Yes,2289,1718,654,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,13447,610,172,360,1.0,Urban,Y
Female,No,0,Graduate,No,6310,2930,213,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,1892,770,100,300,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,1987,8746,171,360,1.0,Semiurban,Y
Male,No,2,Graduate,Yes,3815,0,147,360,1.0,Semiurban,Y
Male,Yes,0,Not Graduate,No,8209,1370,290,180,1.0,Rural,Y
Male,Yes,0,Not Graduate,No,7454,2016,284,360,1.0,Semiurban,Y
Male,No,1,Graduate,No,10852,0,189,360,1.0,Urban,Y
Male,Yes,2,Graduate,No,1731,2177,154,360,1.0,Rural,Y
Male,No,3+,Not Graduate,No,5748,15094,54,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,13334,0,53,480,1.0,Rural,Y
Male,Yes,0,Graduate,No,12493,2944,155,240,1.0,Rural,Y
Female,Yes,2,Not Graduate,No,6318,0,250,360,1.0,Semiurban,Y
Female,No,2,Not Graduate,No,25428,1561,329,300,1.0,Rural,Y
Female,Yes,2,Graduate,No,7528,2918,87,360,0.0,Semiurban,Y
Male,Yes,2,Graduate,No,10197,794,60,360,1.0,Urban,Y
Male,No,3+,Graduate,No,5070,6590,259,360,1.0,Urban,Y
Male,No,1,Not Graduate,No,2844,682,91,360,1.0,Semiurban,Y
Female,No,3+,Not Graduate,No,2663,0,57,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,Yes,5581,1030,110,480,1.0,Rural,Y
Male,Yes,2,Graduate,No,4238,3804,109,360,1.0,Semiurban,Y
Female,No,0,Graduate,No,1425,0,327,120,1.0,Rural,Y
Male,Yes,0,Graduate,No,2396,298,249,360,0.0,Rural,N
Male,Yes,1,Not Graduate,No,3932,0,95,360,0.0,Semiurban,N
Male,Yes,1,Graduate,No,8177,0,343,240,1.0,Urban,Y
Male,No,3+,Graduate,No,4859,0,159,480,1.0,Rural,Y
Male,Yes,0,Graduate,No,4672,0,280,360,0.0,Semiurban,N
Male,No,0,Graduate,No,2463,10064,329,480,1.0,Rural,Y
Male,Yes,2,Graduate,No,4995,937,126,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,12374,1598,209,180,1.0,Urban,Y
Female,Yes,0,Not Graduate,No,5480,1156,116,120,1.0,Urban,Y
Male,Yes,0,Graduate,No,1711,527,259,360,1.0,Urban,Y
Male,Yes,1,Not Graduate,No,2046,860,156,120,1.0,Urban,Y
Male,Yes,0,Graduate,No,7421,492,264,360,1.0,Rural,Y
Female,Yes,3+,Graduate,No,4200,0,370,360,0.0,Semiurban,Y
Male,No,0,Graduate,No,4664,1999,206,360,0.0,Urban,N
Male,No,3+,Not Graduate,No,3200,21648,140,360,1.0,Semiurban,Y
Female,No,1,Graduate,No,6991,889,141,120,1.0,Semiurban,Y
Female,Yes,0,Graduate,Yes,3981,765,25,360,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,4312,8381,96,360,1.0,Urban,Y
Female,Yes,0,Graduate,No,2708,5208,259,360,1.0,Semiurban,Y
Male,No,1,Not Graduate,No,9369,2656,265,360,1.0,Semiurban,Y
Male,No,0,Not Graduate,No,4209,593,95,360,1.0,Rural,Y
Male,No,0,Graduate,No,7521,10352,163,360,1.0,Rural,Y
Male,Yes,1,Graduate,No,2131,1682,132,360,1.0,Semiurban,Y
Female,Yes,0,Graduate,No,16542,1175,224,360,0.0,Semiurban,Y
Male,Yes,0,Graduate,No,12018,0,558,360,1.0,Semiurban,Y
Male,Yes,2,Not Graduate,No,1290,0,227,360,1.0,Urban,Y
Female,Yes,3+,Not Graduate,No,2803,563,99,360,1.0,Urban,Y
Female,No,0,Graduate,No,6866,1882,141,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,1951,827,344,360,0.0,Urban,N
Male,Yes,3+,Graduate,No,4482,89,63,480,1.0,Urban,Y
Male,Yes,0,Graduate,No,6625,748,102,120,1.0,Semiurban,Y
Female,No,3+,Graduate,No,4318,1066,227,480,1.0,Urban,Y
Female,Yes,0,Graduate,No,7166,569,322,360,1.0,Urban,Y
Female,No,3+,Graduate,No,3025,3213,213,360,1.0,Semiurban,Y
Male,No,0,Graduate,No,1021,0,103,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,9773,2917,204,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,9730,526,190,300,1.0,Rural,Y
Male,Yes,1,Not Graduate,No,28354,0,183,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,Yes,1048,504,140,360,1.0,Semiurban,Y
Female,No,0,Not Graduate,No,8313,173,153,120,1.0,Rural,Y
Male,No,2,Graduate,No,1238,0,86,360,0.0,Urban,N
Male,Yes,1,Not Graduate,No,16806,768,657,360,1.0,Semiurban,Y
Female,Yes,3+,Not Graduate,No,6915,0,163,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,2524,0,206,360,1.0,Urban,Y
Female,Yes,3+,Graduate,No,8485,3984,130,240,1.0,Urban,Y
Male,Yes,0,Not Graduate,No,3337,5143,246,360,1.0,Semiurban,Y
Male,Yes,3+,Graduate,No,6065,0,68,360,1.0,Semiurban,Y
Male,Yes,3+,Not Graduate,No,5676,2046,52,360,1.0,Rural,Y
Male,No,0,Not Graduate,No,16662,0,145,360,1.0,Semiurban,Y
Female,Yes,3+,Graduate,No,17508,0,508,180,1.0,Rural,Y
Male,Yes,2,Graduate,Yes,3235,0,306,360,1.0,Urban,Y
Male,Yes,0,Graduate,No,10307,0,91,360,1.0,Urban,Y
Male,No,1,Not Graduate,No,6300,218,202,360,1.0,Semiurban,Y
Male,Yes,0,Graduate,No,1828,6765,101,360,0.0,Rural,Y
Female,Yes,2,Graduate,No,3018,0,191,480,1.0,Urban,Y
